iter	Passed	Remaining
1676	12695	138713
1677	12703	138705
1678	12711	138702
1679	12719	138699
1680	12727	138700
1681	12735	138702
1682	12743	138695
1683	12753	138716
1684	12763	138730
1685	12770	138723
1686	12778	138718
1687	12786	138712
1688	12794	138710
1689	12802	138701
1690	12808	138684
1691	12816	138677
1692	12824	138679
1693	12832	138676
1694	12840	138668
1695	12847	138661
1696	12856	138667
1697	12864	138664
1698	12872	138657
1699	12879	138648
1700	12888	138647
1701	12896	138643
1702	12903	138633
1703	12910	138623
1704	12918	138616
1705	12926	138613
1706	12933	138605
1707	12941	138593
1708	12948	138589
1709	12957	138590
1710	12965	138584
1711	12972	138575
1712	12979	138564
1713	12988	138564
1714	12995	138557
1715	13002	138546
1716	13009	138532
1717	13017	138527
1718	13025	138525
1719	13033	138518
1720	13040	138506
1721	13048	138500
1722	13055	138490
1723	13063	138489
1724	13071	138478
1725	13077	138461
1726	13084	138448
1727	13092	138440
1728	13101	138443
1729	13108	138429
1730	13114	138415
1731	13122	138406
1732	13129	138390
1733	13135	138374
1734	13142	138358
1735	13149	138347
1736	13157	138336
1737	13164	138327
1738	13171	138314
1739	13178	138299
1740	13186	138296
1741	13194	138288
1742	13201	138277
1743	13208	138266
1744	13215	138254
1745	13223	138249
1746	13230	138233
1747	13237	138220
1748	13244	138204
1749	13251	138189
1750	13258	138177
1751	13265	138169
1752	13272	138155
1753	13279	138142
1754	13287	138136
1755	13295	138130
1756	13302	138115
1757	13309	138103
1758	13316	138092
1759	13324	138088
1760	13331	138076
1761	13338	138063
1762	13345	138052
1763	13353	138046
1764	13362	138054
1765	13370	138046
1766	13377	138034
1767	13384	138024
1768	13392	138018
1769	13399	138002
1770	13405	137987
1771	13413	137980
1772	13421	137976
1773	13429	137969
1774	13436	137957
1775	13443	137948
1776	13450	137932
1777	13457	137922
1778	13464	137907
1779	13471	137891
1780	13479	137886
1781	13486	137878
1782	13494	137869
1783	13501	137859
1784	13508	137847
1785	13515	137836
1786	13523	137832
1787	13530	137818
1788	13538	137809
1789	13545	137798
1790	13552	137790
1791	13560	137781
1792	13567	137771
1793	13574	137757
1794	13581	137745
1795	13588	137735
1796	13596	137725
1797	13603	137712
1798	13610	137698
1799	13618	137694
1800	13625	137685
1801	13632	137672
1802	13639	137657
1803	13646	137646
1804	13653	137636
1805	13661	137628
1806	13668	137618
1807	13675	137604
1808	13682	137590
1809	13690	137583
1810	13697	137574
1811	13705	137564
1812	13711	137550
1813	13719	137541
1814	13726	137532
1815	13733	137517
1816	13740	137506
1817	13748	137497
1818	13755	137490
1819	13762	137476
1820	13769	137462
1821	13776	137445
1822	13784	137446
1823	13792	137437
1824	13799	137424
1825	13806	137414
1826	13813	137405
1827	13821	137395
1828	13829	137393
1829	13837	137396
1830	13845	137386
1831	13853	137383
1832	13860	137373
1833	13867	137361
1834	13874	137349
1835	13882	137343
1836	13889	137328
1837	13896	137316
1838	13903	137301
1839	13910	137287
1840	13917	137277
1841	13925	137272
1842	13932	137264
1843	13940	137256
1844	13948	137253
1845	13957	137260
1846	13965	137254
1847	13972	137241
1848	13979	137236
1849	13987	137228
1850	13994	137218
1851	14001	137202
1852	14008	137191
1853	14016	137184
1854	14023	137173
1855	14031	137165
1856	14038	137155
1857	14045	137139
1858	14052	137129
1859	14059	137119
1860	14066	137104
1861	14074	137098
1862	14081	137088
1863	14088	137074
1864	14095	137059
1865	14102	137044
1866	14109	137038
1867	14117	137029
1868	14124	137017
1869	14131	137003
1870	14138	136992
1871	14145	136978
1872	14152	136970
1873	14160	136961
1874	14166	136944
1875	14173	136933
1876	14181	136923
1877	14188	136909
1878	14194	136893
1879	14201	136880
1880	14208	136868
1881	14216	136859
1882	14223	136847
1883	14230	136836
1884	14237	136825
1885	14244	136810
1886	14252	136802
1887	14259	136794
1888	14266	136780
1889	14273	136769
1890	14281	136762
1891	14288	136753
1892	14295	136737
1893	14301	136717
1894	14308	136705
1895	14316	136697
1896	14323	136683
1897	14329	136670
1898	14336	136655
1899	14343	136639
1900	14351	136634
1901	14358	136622
1902	14365	136609
1903	14372	136598
1904	14379	136588
1905	14386	136575
1906	14393	136564
1907	14401	136556
1908	14408	136542
1909	14415	136536
1910	14423	136525
1911	14429	136509
1912	14436	136497
1913	14444	136487
1914	14451	136478
1915	14459	136472
1916	14465	136456
1917	14472	136443
1918	14480	136431
1919	14487	136424
1920	14494	136412
1921	14501	136399
1922	14508	136385
1923	14515	136376
1924	14523	136368
1925	14529	136352
1926	14537	136341
1927	14544	136336
1928	14553	136339
1929	14561	136339
1930	14569	136328
1931	14576	136319
1932	14583	136310
1933	14591	136299
1934	14598	136291
1935	14606	136282
1936	14613	136279
1937	14621	136272
1938	14628	136259
1939	14635	136247
1940	14643	136239
1941	14650	136230
1942	14657	136220
1943	14664	136206
1944	14671	136194
1945	14679	136191
1946	14686	136180
1947	14693	136167
1948	14701	136159
1949	14708	136152
1950	14716	136144
1951	14723	136134
1952	14730	136121
1953	14737	136109
1954	14745	136104
1955	14752	136092
1956	14759	136082
1957	14767	136072
1958	14774	136063
1959	14790	136133
1960	14804	136183
1961	14817	136223
1962	14834	136302
1963	14843	136313
1964	14851	136308
1965	14858	136297
1966	14865	136287
1967	14872	136273
1968	14880	136270
1969	14887	136257
1970	14894	136242
1971	14901	136231
1972	14908	136221
1973	14917	136219
1974	14924	136208
1975	14931	136192
1976	14937	136179
1977	14945	136172
1978	14953	136165
1979	14960	136154
1980	14967	136146
1981	14975	136139
1982	14984	136140
1983	14991	136131
1984	14999	136126
1985	15006	136114
1986	15013	136107
1987	15021	136100
1988	15029	136093
1989	15036	136084
1990	15044	136080
1991	15051	136068
1992	15058	136055
1993	15065	136043
1994	15073	136038
1995	15081	136032
1996	15089	136029
1997	15096	136019
1998	15103	136008
1999	15110	135998
2000	15119	135995
2001	15126	135984
2002	15132	135970
2003	15139	135953
2004	15147	135945
2005	15153	135930
2006	15160	135915
2007	15167	135905
2008	15174	135895
2009	15182	135885
2010	15189	135870
2011	15196	135857
2012	15203	135851
2013	15211	135847
2014	15218	135835
2015	15225	135820
2016	15232	135809
2017	15239	135797
2018	15246	135787
2019	15254	135779
2020	15261	135770
2021	15268	135757
2022	15276	135751
2023	15284	135747
2024	15291	135735
2025	15298	135727
2026	15306	135717
2027	15314	135712
2028	15321	135705
2029	15330	135705
2030	15337	135696
2031	15345	135691
2032	15352	135680
2033	15359	135663
2034	15365	135649
2035	15372	135637
2036	15380	135631
2037	15388	135625
2038	15395	135612
2039	15402	135598
2040	15409	135590
2041	15416	135577
2042	15423	135563
2043	15430	135550
2044	15437	135539
2045	15445	135534
2046	15452	135525
2047	15459	135514
2048	15468	135516
2049	15475	135508
2050	15482	135495
2051	15489	135479
2052	15496	135468
2053	15503	135455
2054	15511	135448
2055	15517	135434
2056	15525	135424
2057	15532	135411
2058	15539	135401
2059	15546	135390
2060	15553	135378
2061	15560	135364
2062	15567	135352
2063	15574	135343
2064	15581	135331
2065	15589	135321
2066	15596	135308
2067	15603	135296
2068	15610	135287
2069	15617	135273
2070	15624	135260
2071	15630	135246
2072	15638	135238
2073	15645	135225
2074	15652	135215
2075	15659	135201
2076	15666	135190
2077	15674	135189
2078	15682	135180
2079	15689	135170
2080	15696	135159
2081	15703	135149
2082	15711	135144
2083	15718	135131
2084	15725	135121
2085	15733	135111
2086	15740	135106
2087	15748	135096
2088	15755	135085
2089	15762	135074
2090	15770	135066
2091	15777	135059
2092	15784	135047
2093	15791	135033
2094	15798	135025
2095	15806	135018
2096	15813	135005
2097	15820	134992
2098	15827	134979
2099	15834	134969
2100	15841	134960
2101	15848	134946
2102	15855	134935
2103	15862	134925
2104	15870	134914
2105	15877	134905
2106	15884	134895
2107	15891	134883
2108	15898	134870
2109	15906	134866
2110	15914	134863
2111	15923	134865
2112	15931	134859
2113	15939	134863
2114	15947	134856
2115	15954	134846
2116	15962	134843
2117	15971	134842
2118	15978	134834
2119	15986	134827
2120	15994	134823
2121	16001	134816
2122	16010	134815
2123	16017	134807
2124	16025	134800
2125	16033	134795
2126	16041	134791
2127	16049	134792
2128	16057	134787
2129	16065	134782
2130	16074	134789
2131	16082	134783
2132	16089	134776
2133	16097	134769
2134	16106	134771
2135	16114	134767
2136	16122	134763
2137	16129	134754
2138	16137	134749
2139	16144	134735
2140	16151	134722
2141	16158	134710
2142	16164	134696
2143	16172	134689
2144	16180	134682
2145	16187	134671
2146	16194	134658
2147	16202	134655
2148	16209	134644
2149	16216	134631
2150	16223	134620
2151	16230	134606
2152	16237	134599
2153	16245	134594
2154	16252	134582
2155	16259	134572
2156	16266	134558
2157	16273	134549
2158	16280	134537
2159	16287	134522
2160	16294	134510
2161	16301	134501
2162	16309	134491
2163	16316	134482
2164	16323	134469
2165	16330	134461
2166	16338	134452
2167	16344	134439
2168	16351	134427
2169	16358	134413
2170	16365	134399
2171	16373	134392
2172	16381	134390
2173	16389	134384
2174	16396	134376
2175	16404	134370
2176	16411	134362
2177	16418	134348
2178	16425	134335
2179	16432	134324
2180	16440	134320
2181	16447	134310
2182	16454	134296
2183	16461	134283
2184	16468	134274
2185	16475	134264
2186	16483	134253
2187	16490	134246
2188	16498	134239
2189	16505	134232
2190	16512	134220
2191	16519	134205
2192	16527	134202
2193	16535	134199
2194	16543	134195
2195	16551	134189
2196	16559	134184
2197	16566	134178
2198	16574	134173
2199	16582	134166
2200	16589	134156
2201	16596	134147
2202	16604	134141
2203	16612	134132
2204	16619	134122
2205	16626	134111
2206	16634	134107
2207	16642	134104
2208	16649	134091
2209	16656	134082
2210	16664	134073
2211	16671	134068
2212	16679	134057
2213	16686	134046
2214	16693	134035
2215	16700	134029
2216	16708	134022
2217	16715	134010
2218	16722	134000
2219	16730	133991
2220	16737	133985
2221	16745	133977
2222	16752	133964
2223	16759	133954
2224	16767	133951
2225	16775	133944
2226	16782	133933
2227	16789	133927
2228	16799	133932
2229	16806	133924
2230	16813	133911
2231	16820	133901
2232	16827	133891
2233	16835	133882
2234	16841	133869
2235	16848	133855
2236	16856	133848
2237	16863	133834
2238	16870	133826
2239	16877	133816
2240	16885	133808
2241	16894	133811
2242	16905	133831
2243	16914	133835
2244	16923	133839
2245	16932	133844
2246	16940	133840
2247	16948	133838
2248	16956	133834
2249	16965	133840
2250	16973	133838
2251	16981	133834
2252	16990	133831
2253	16998	133834
2254	17007	133835
2255	17015	133833
2256	17024	133831
2257	17033	133838
2258	17042	133839
2259	17050	133838
2260	17058	133836
2261	17068	133843
2262	17076	133840
2263	17084	133835
2264	17092	133831
2265	17100	133833
2266	17108	133829
2267	17117	133829
2268	17125	133824
2269	17133	133820
2270	17141	133816
2271	17149	133811
2272	17156	133806
2273	17165	133805
2274	17173	133800
2275	17181	133796
2276	17189	133791
2277	17197	133789
2278	17205	133786
2279	17212	133777
2280	17220	133773
2281	17229	133771
2282	17236	133766
2283	17244	133758
2284	17252	133754
2285	17259	133744
2286	17268	133744
2287	17276	133744
2288	17284	133734
2289	17291	133726
2290	17299	133721
2291	17307	133715
2292	17315	133710
2293	17323	133706
2294	17331	133704
2295	17339	133700
2296	17346	133691
2297	17354	133682
2298	17362	133678
2299	17369	133672
2300	17376	133660
2301	17384	133654
2302	17392	133647
2303	17400	133644
2304	17407	133635
2305	17415	133628
2306	17422	133616
2307	17430	133610
2308	17437	133599
2309	17444	133591
2310	17451	133578
2311	17458	133568
2312	17466	133562
2313	17474	133556
2314	17481	133543
2315	17488	133537
2316	17496	133530
2317	17503	133519
2318	17510	133507
2319	17517	133495
2320	17524	133484
2321	17532	133478
2322	17539	133469
2323	17546	133458
2324	17553	133447
2325	17561	133439
2326	17568	133431
2327	17575	133418
2328	17583	133409
2329	17591	133406
2330	17598	133400
2331	17606	133389
2332	17613	133377
2333	17621	133373
2334	17629	133374
2335	17637	133368
2336	17644	133360
2337	17652	133356
2338	17661	133353
2339	17669	133350
2340	17677	133345
2341	17685	133340
2342	17693	133339
2343	17701	133332
2344	17709	133330
2345	17716	133321
2346	17724	133316
2347	17733	133318
2348	17741	133315
2349	17749	133306
2350	17757	133302
2351	17765	133299
2352	17772	133292
2353	17780	133285
2354	17788	133278
2355	17796	133280
2356	17804	133276
2357	17812	133272
2358	17821	133271
2359	17829	133267
2360	17837	133266
2361	17845	133260
2362	17853	133254
2363	17861	133251
2364	17869	133247
2365	17877	133240
2366	17885	133237
2367	17893	133235
2368	17901	133230
2369	17909	133225
2370	17917	133222
2371	17926	133221
2372	17934	133218
2373	17942	133214
2374	17950	133208
2375	17958	133207
2376	17966	133201
2377	17973	133190
2378	17981	133184
2379	17988	133175
2380	17996	133171
2381	18004	133166
2382	18012	133160
2383	18020	133154
2384	18027	133149
2385	18035	133144
2386	18043	133136
2387	18050	133128
2388	18059	133129
2389	18067	133124
2390	18081	133167
2391	18097	133216
2392	18106	133220
2393	18114	133216
2394	18122	133212
2395	18131	133213
2396	18138	133206
2397	18146	133199
2398	18153	133189
2399	18162	133191
2400	18170	133185
2401	18177	133177
2402	18184	133164
2403	18192	133161
2404	18200	133153
2405	18208	133149
2406	18216	133142
2407	18225	133148
2408	18233	133146
2409	18241	133143
2410	18249	133138
2411	18258	133138
2412	18266	133132
2413	18274	133127
2414	18282	133127
2415	18290	133119
2416	18298	133115
2417	18306	133109
2418	18313	133102
2419	18321	133094
2420	18329	133090
2421	18336	133077
2422	18343	133069
2423	18351	133061
2424	18359	133057
2425	18366	133049
2426	18373	133038
2427	18382	133039
2428	18390	133035
2429	18397	133024
2430	18405	133014
2431	18412	133007
2432	18420	133004
2433	18428	132994
2434	18435	132985
2435	18442	132976
2436	18450	132967
2437	18458	132962
2438	18465	132951
2439	18471	132937
2440	18478	132924
2441	18485	132914
2442	18493	132908
2443	18500	132898
2444	18508	132888
2445	18515	132879
2446	18523	132872
2447	18531	132866
2448	18538	132856
2449	18545	132844
2450	18552	132833
2451	18560	132830
2452	18567	132817
2453	18574	132806
2454	18581	132797
2455	18589	132788
2456	18596	132779
2457	18603	132767
2458	18610	132757
2459	18617	132745
2460	18625	132736
2461	18632	132725
2462	18639	132713
2463	18646	132702
2464	18654	132700
2465	18662	132693
2466	18669	132682
2467	18676	132673
2468	18683	132662
2469	18691	132656
2470	18698	132646
2471	18705	132633
2472	18712	132621
2473	18720	132614
2474	18727	132606
2475	18734	132594
2476	18741	132582
2477	18748	132570
2478	18755	132562
2479	18762	132550
2480	18769	132537
2481	18776	132527
2482	18783	132513
2483	18790	132505
2484	18798	132495
2485	18805	132488
2486	18813	132479
2487	18821	132473
2488	18828	132461
2489	18834	132449
2490	18841	132436
2491	18848	132420
2492	18855	132412
2493	18863	132404
2494	18869	132392
2495	18877	132384
2496	18884	132376
2497	18892	132371
2498	18900	132361
2499	18907	132349
2500	18914	132337
2501	18921	132327
2502	18928	132321
2503	18936	132310
2504	18942	132298
2505	18949	132285
2506	18957	132278
2507	18964	132269
2508	18972	132261
2509	18979	132248
2510	18986	132240
2511	18993	132227
2512	19000	132216
2513	19007	132203
2514	19014	132191
2515	19021	132184
2516	19028	132172
2517	19035	132161
2518	19043	132152
2519	19050	132143
2520	19058	132138
2521	19065	132126
2522	19071	132112
2523	19079	132103
2524	19086	132094
2525	19094	132086
2526	19101	132075
2527	19107	132062
2528	19114	132051
2529	19124	132054
2530	19131	132045
2531	19138	132033
2532	19145	132024
2533	19153	132017
2534	19160	132004
2535	19167	131993
2536	19174	131983
2537	19181	131975
2538	19189	131970
2539	19197	131961
2540	19204	131949
2541	19211	131938
2542	19218	131929
2543	19225	131919
2544	19232	131907
2545	19240	131903
2546	19247	131890
2547	19254	131882
2548	19261	131870
2549	19268	131857
2550	19275	131844
2551	19282	131835
2552	19290	131829
2553	19297	131817
2554	19304	131804
2555	19311	131795
2556	19318	131786
2557	19325	131774
2558	19332	131763
2559	19339	131750
2560	19346	131741
2561	19354	131733
2562	19361	131723
2563	19368	131712
2564	19375	131700
2565	19382	131691
2566	19390	131681
2567	19397	131670
2568	19403	131658
2569	19410	131646
2570	19418	131636
2571	19424	131624
2572	19432	131613
2573	19439	131604
2574	19446	131591
2575	19453	131583
2576	19461	131575
2577	19468	131563
2578	19474	131551
2579	19483	131548
2580	19491	131543
2581	19498	131534
2582	19505	131526
2583	19514	131526
2584	19522	131520
2585	19530	131516
2586	19538	131513
2587	19546	131511
2588	19555	131512
2589	19562	131501
2590	19571	131499
2591	19578	131491
2592	19586	131488
2593	19595	131484
2594	19605	131493
2595	19612	131488
2596	19621	131484
2597	19629	131479
2598	19636	131470
2599	19643	131461
2600	19652	131463
2601	19660	131455
2602	19667	131447
2603	19675	131441
2604	19683	131439
2605	19691	131434
2606	19699	131428
2607	19708	131427
2608	19716	131426
2609	19724	131424
2610	19732	131419
2611	19740	131413
2612	19748	131410
2613	19756	131402
2614	19764	131398
2615	19772	131394
2616	19780	131390
2617	19789	131390
2618	19798	131389
2619	19805	131383
2620	19814	131383
2621	19822	131375
2622	19830	131370
2623	19837	131363
2624	19845	131361
2625	19854	131357
2626	19863	131359
2627	19870	131348
2628	19877	131337
2629	19884	131329
2630	19891	131319
2631	19899	131312
2632	19906	131303
2633	19914	131297
2634	19922	131290
2635	19929	131279
2636	19937	131274
2637	19945	131271
2638	19953	131263
2639	19959	131250
2640	19966	131240
2641	19973	131229
